"x","y","class",cluster
"2161",-3.8586162866915,-4.965339378531009,3, 4
"2162",-2.28719067195596,-2.5183802240260142,3, 4
"2163",-2.4523940871022205,-5.38292826308173,3, 4
"2164",-2.39669424210358,-3.87383865240868,3, 4
"2165",-2.665620306865231,4.703836598403241,1, 3
"2166",-1.6715246304776201,-3.24611741378004,3, 4
"2167",-2.17352573645997,-2.330126485923018,3, 4
"2168",-3.65812113515766,-4.62922783919456,3, 4
"2169",-2.762699440397074,3.43579166463798,1, 3
"2170",-2.0413857758770635,3.86592270085945,1, 3
"2171",-1.339019659885105,3.7119572727828802,1, 3
"2172",-3.95285183140203,3.34619445621112,1, 3
"2173",-2.7100470921279207,1.2229724897540901,1, 3
"2174",-3.19000815075482,-6.03517441829148,3, 4
"2175",-3.1036484230940102,3.8984495038816696,1, 3
"2176",-2.49316225121699,-2.35341815102515,3, 4
"2177",-2.4304406503461498,-2.4173088587666562,3, 4
"2178",-1.056345279903533,3.07079810790128,1, 3
"2179",-1.9867222687321697,2.01128238781514,1, 3
"2180",-2.5550911379460097,-5.26450578476718,3, 4
"2181",-2.5984591126991803,-2.562651001011139,3, 4
"2182",-3.46993070243745,1.95556317146642,1, 3
"2183",-2.7918219780764706,-5.07387976732403,3, 4
"2184",-0.15383004066724992,2.83603685601604,1, 3
"2185",2.187458542864131,-4.136395791063229,4, 2
"2186",-3.89369749254537,-5.09927558014172,3, 4
"2187",-3.11757308460473,3.1106189819464802,1, 3
"2188",5.42842230218457,1.1864942449446698,2, 1
"2189",-1.48087787596419,2.38792104733049,1, 3
"2190",-2.128198668378307,4.08020817410791,1, 3
"2191",-4.78414098950582,4.252787262702681,1, 3
"2192",-2.193460289625996,4.38087479665776,1, 3
"2193",-2.08441672563918,-2.0650412584587774,3, 4
"2194",-1.46530896618335,-2.358761382853999,3, 4
"2195",-2.061108408839858,3.10840508858059,1, 3
"2196",-3.48037777055089,-3.77164166042226,3, 4
"2197",-2.23151405556162,-3.02697613566592,3, 4
"2198",3.317141346619808,-3.92944486321247,4, 2
"2200",-1.721820656460259,3.38532020636575,1, 3
"2201",2.64362998522357,-3.4826207746002398,4, 2
"2202",-0.9157961881115899,5.30960516246499,1, 3
"2203",-1.9712575976287448,5.54073003881806,1, 3
"2204",-2.11299677874288,-1.429066197943436,3, 4
"2205",-2.1744448648410017,3.67877097283538,1, 3
"2206",-3.53450393311834,-3.91576090940943,3, 4
"2207",2.2840119826419283,-3.99021201025438,4, 2
"2208",2.329561093820729,-4.475227779593871,4, 2
"2209",-2.3825041731513528,3.39015906288176,1, 3
"2210",-2.23299350038512,-5.22778360563609,3, 4
"2211",-2.277936072038845,4.628833767232611,1, 3
"2212",-2.51166286490411,1.7419910854466598,1, 3
"2213",-4.53945383361369,-5.40726804150063,3, 4
"2214",-1.0733066080233,-2.861445509599092,3, 4
"2215",-2.58041962816838,-4.18724332532054,3, 4
"2216",-3.1113596323143704,-3.52619404600292,3, 4
"2217",-1.9317513220951614,4.6386464663869,1, 3
"2218",-0.5010518285293899,2.58687913476588,1, 3
"2219",-4.298819936552319,-5.29052901283838,3, 4
"2220",-2.786799716069834,5.584057480385719,1, 3
"2221",-2.53523208209858,-4.9883087905064905,3, 4
"2222",-2.836357646134309,3.19193865703816,1, 3
"2223",-3.1770377194116004,-4.89616093691512,3, 4
"2224",-3.57380948086448,-6.12507671931643,3, 4
"2225",-2.753524221656628,4.25206915450488,1, 3
"2226",-3.9378775224036002,3.9764509632457,1, 3
"2227",-2.85713829667748,-5.51685601588664,3, 4
"2228",-4.06505749943317,-5.49099931932925,3, 4
"2229",-1.7664980733782611,2.67569712287654,1, 3
"2230",-3.74815968506936,-5.401458749873299,3, 4
"2231",-2.3188891784057595,-4.18039487448842,3, 4
"2232",-2.91228900015302,2.84132137050831,1, 3
"2233",-3.1964269726237,-5.45849969519363,3, 4
"2234",-4.1900508483434304,4.21004274569647,1, 3
"2235",-1.6206079695080502,-3.80525709651976,3, 4
"2236",-2.39372622726654,-5.186040354480859,3, 4
"2237",-2.40929361766283,-2.2156756102629362,3, 4
"2238",-1.3638266353554251,3.9720448708410196,1, 3
"2239",-1.25756711480915,3.6132890866487206,1, 3
"2240",-1.3851396605152602,-2.668002188783655,3, 4
"2241",-1.820552648254104,4.7435856271556505,1, 3
"2242",-0.27573802678306003,3.4783256000964506,1, 3
"2243",-2.78464028963633,-6.16467338491168,3, 4
"2244",-3.2657040226744503,-6.01035236383878,3, 4
"2245",-2.272961751298255,4.4847922088017,1, 3
"2246",-1.194371876510322,3.2630141735055096,1, 3
"2247",-2.25098616907883,-4.84555236500762,3, 4
"2248",-1.887421935196819,4.45302757884437,1, 3
"2249",-3.0431107347500497,-4.9690078007222205,3, 4
"2250",-1.7165110932271799,-3.2675001213766297,3, 4
"2251",-2.6115405499912203,-5.7397537466948,3, 4
"2252",-2.727913188410869,3.06119985242702,1, 3
"2253",-4.5421960069117695,-5.49641493629845,3, 4
"2254",-2.0435741092381496,-4.12250300171683,3, 4
"2255",-2.347073593951038,2.8148838329618995,1, 3
"2256",-3.05966287685135,-5.72104072105644,3, 4
"2257",-1.118955343444791,4.98033649961998,1, 3
"2258",-1.8428399249608702,-2.988989661428966,3, 4
"2259",-2.64133153370262,-5.57742057530017,3, 4
"2260",-4.39370052449914,-5.036948685481109,3, 4
"2261",-2.7218933548131,-4.928388237287351,3, 4
"2262",3.830749816284463,-4.222281937505549,4, 2
"2263",-2.9065864433953053,3.5767529857670897,1, 3
"2264",-3.24839773090836,-3.8934805565083,3, 4
"2265",1.5298471830313602,-5.66191774877355,4, 2
"2266",-1.419908414846438,3.43797609259181,1, 3
"2267",-2.578870387806116,4.8041570735780095,1, 3
"2268",0.543197876545985,2.87963254410507,2, 3
"2270",-2.23050384277145,-4.06160503739971,3, 4
"2271",-0.787827753309024,-2.561122117960564,3, 4
"2272",-2.664150483111185,4.92485231392546,1, 3
"2273",-1.92268501907644,-2.847491947280333,3, 4
"2274",-2.67672555488352,-5.06298708953238,3, 4
"2275",-2.6819380358122205,-4.8642496384425,3, 4
"2276",-3.2606045146610603,3.38613961691141,1, 3
"2277",-1.09211769208304,-2.807860370735297,3, 4
"2278",-2.717769748483109,3.17724385783817,1, 3
"2279",-1.2555030431155,-3.48975794808894,3, 4
"2280",2.876267525209406,-2.867375240081472,4, 2
"2281",-3.12956712247489,4.19903532865195,1, 3
"2282",-3.8216417932478,-4.99586289375429,3, 4
"2283",-1.308176579404774,5.47916455428619,1, 3
"2284",-1.07509043161863,-2.111960477179168,3, 4
"2285",-1.821943983689579,4.77341477919684,1, 3
"2286",-1.8717386930011999,-1.91509589150573,3, 4
"2287",-1.337009317077737,3.0660894989348297,1, 3
"2288",-2.808832814963765,4.15039998937503,1, 3
"2289",-2.486119967056236,4.838180830881099,1, 3
"2290",2.9675239444884802,0.577730679811749,2, 1
"2291",2.1372891788697688,-5.126550759319571,4, 2
"2292",-3.81750646598894,-5.171412625456279,3, 4
"2293",-3.06315575558301,5.50032433537226,1, 3
"2294",-1.2473247391539999,-1.9328150945085474,3, 4
"2295",-0.6029844998917799,4.925141655744509,1, 3
"2296",-3.90971817479284,-5.0426626905138,3, 4
"2297",-2.65143957333457,-2.647520030961131,3, 4
"2298",-2.557050710678339,3.23745341083069,1, 3
"2299",-1.369949601614342,2.1638541097301696,1, 3
"2300",-2.284345213295213,2.99742561146412,1, 3
"2301",-1.550170613339418,4.23722361051942,1, 3
"2302",-3.3280738759015,-3.94453375819264,3, 4
"2303",-2.57454400270538,-3.84706499521126,3, 4
"2304",-2.3929196761022795,-3.3412604299831203,3, 4
"2305",-0.8997376352476298,3.38649057702799,1, 3
"2306",-2.418101205559926,3.3172753855792703,1, 3
"2307",-0.92284541270433,3.15390339798868,1, 3
"2308",-2.418131765585598,3.28769915034678,1, 3
"2309",-0.8395256480278799,4.6325226855747195,1, 3
"2310",-2.12470436123559,-4.160012814991591,3, 4
"2311",-2.6652661066188648,4.70673572629356,1, 3
"2312",-3.5117418287232596,2.6813385844281497,1, 3
"2313",-3.09462649497842,4.21065342037279,1, 3
"2314",-3.89769774595114,-4.21035079504491,3, 4
"2315",-2.0584834926565656,1.08439468246681,1, 3
"2316",-2.806833798450564,3.53276278385446,1, 3
"2317",-2.207909850814218,3.51094063810513,1, 3
"2318",7.447813197970389,0.5006847083568571,NA, 1
"2319",-2.9287785107703193,4.49299428510857,1, 3
"2320",-2.63471545649463,-3.74854741631619,3, 4
"2321",-2.04144708003893,-2.2225866261340608,3, 4
"2322",-2.991709862620087,3.1698884482923297,1, 3
"2323",-2.468980504047644,3.69216172322102,1, 3
"2324",-2.578103541605191,2.9425205153341003,1, 3
"2325",-1.8368204518558402,-2.443643631430371,3, 4
"2326",-3.61699113432793,-5.379882017425761,3, 4
"2327",-2.1447783368414797,-4.10907176855166,3, 4
"2328",-1.9591618023201027,3.86919266083798,1, 3
"2329",-2.280191080886908,2.79119935239695,1, 3
"2330",-2.0146927936360917,1.2281140891995201,1, 3
"2331",-2.223928488453514,3.17077703885452,1, 3
"2332",-3.0202768197311602,-5.6495011450080606,3, 4
"2333",-3.9702928547442,-5.69978037231083,3, 4
"2334",-0.953664599259009,-3.00626624826267,3, 4
"2335",3.6772347031156567,-2.986701139251429,4, 2
"2336",-2.43699941455615,-3.54190540171434,3, 4
"2337",-1.956453061966709,2.9184531973869903,1, 3
"2338",-1.593819176420725,3.69654993199575,1, 3
"2339",-3.11108739605459,-3.27162724308296,3, 4
"2340",-1.300872707357065,4.589839382986099,1, 3
"2341",-2.4647493045660602,-4.5894942070186495,3, 4
"2342",-2.638387087535301,1.32972315288657,1, 3
"2343",-4.13878388077514,-5.37355032524287,3, 4
"2344",-2.7366012247883797,-2.881329544777166,3, 4
"2345",-2.521461878256879,3.88125521904074,1, 3
"2346",-3.3487439203671103,3.3027371984402203,1, 3
"2347",-0.8749361839008001,0.8258011355674649,1, 3
"2348",-2.765023242105362,3.0493140697129397,1, 3
"2349",-3.20518479877316,-3.3467362286457103,3, 4
"2351",-3.03873160035675,-6.34244868441367,3, 4
"2352",-2.927838373564553,3.3715006021635197,1, 3
"2353",-2.67110513448433,-5.94139873873821,3, 4
"2354",-2.9940569526255842,3.9923076399952597,1, 3
"2355",-2.242504803247658,4.33211440621808,1, 3
"2356",-3.11141961076779,2.70825276638346,1, 3
"2357",-1.27293624129293,-2.438019347840741,3, 4
"2358",-1.37035781230914,-2.142332729006322,3, 4
"2359",-2.52581329234717,-5.0192808899829,3, 4
"2360",-2.678030771482694,2.381239216955,1, 3
"2361",-2.51345976307638,-3.69911896737234,3, 4
"2362",-1.384541148742528,4.08872663273615,1, 3
"2363",-4.18711624263074,1.8581407689864702,1, 3
"2364",-4.11286618857554,-5.00713397876924,3, 4
"2365",-1.423632207462171,5.0089625270774105,1, 3
"2366",-0.5851373646561899,3.4620160897997403,1, 3
"2367",-3.55168192849671,1.91545201977909,1, 3
"2368",-3.35925679228753,3.6519790435661,1, 3
"2369",-1.3380449796473999,-2.999193469047035,3, 4
"2370",-1.837397004847583,3.05961247272108,1, 3
"2371",-1.181164065771231,3.6951457879568,1, 3
"2372",-3.44656714531017,-4.49395270652948,3, 4
"2373",-3.18038352219947,5.3960867589284405,1, 3
"2374",-2.276942250053969,3.8073826285201,1, 3
"2375",-2.4188369522052002,-3.96705770949715,3, 4
"2376",-3.7902084711277,-5.168936660497,3, 4
"2377",-2.51071581023618,-2.966560613593614,3, 4
"2378",-2.3941245627307,3.64188067193605,1, 3
"2379",-1.77476577738666,-1.66234134174517,3, 4
"2380",-2.142059467963509,3.2549770919574796,1, 3
"2381",-1.10787176702524,4.04053744504127,1, 3
"2382",-2.592426863502836,3.56077332323771,1, 3
"2383",-0.41024906699117003,2.60878921492919,1, 3
"2384",-2.41608335634963,-2.429820886899924,3, 4
"2385",-2.988621311059731,3.8333233362004604,1, 3
"2386",-1.694368952671827,3.1677965980966403,1, 3
"2387",-1.91111813849031,-3.90615770631083,3, 4
"2388",-2.15936104237218,-4.5368972156443395,3, 4
"2389",-1.20848802864228,-2.2572433077384018,3, 4
"2390",-3.11173388739409,2.8120310580949197,1, 3
"2391",-2.448401239958549,4.74655599209603,1, 3
"2392",-3.2555868025943,3.3904172920207296,1, 3
"2393",-1.3998542145086297,-3.06334858952276,3, 4
"2394",-2.152452299617183,3.47256390839229,1, 3
"2395",-3.7806945973776003,-5.56755473249253,3, 4
"2396",-1.708466600601563,4.813689345241401,1, 3
"2397",-3.47166211231248,-5.657938127598969,3, 4
"2398",-1.642154525524939,2.97738002643901,1, 3
"2399",-1.8257900576808799,-3.0443639264927898,3, 4
"2400",-1.002842433572803,3.5016793955548198,1, 3
"2401",-2.154951815864063,2.84009001815921,1, 3
"2402",-2.35039881382807,-4.37926147709249,3, 4
"2403",-2.725475071421775,3.23574862859259,1, 3
"2404",-2.70266317372125,-3.76888914376517,3, 4
"2405",-3.5377907849520804,-4.10633758118308,3, 4
"2406",-2.882682264889591,4.151234880614879,1, 3
"2407",-3.34768341827807,-3.71941804675266,3, 4
"2408",-1.5098244880975,2.72471641287265,1, 3
"2409",-3.89264170080253,-5.09998255408944,3, 4
"2410",-3.1527635109860404,1.40453423010529,1, 3
"2411",-3.3684145507910603,4.2882526325849,1, 3
"2412",-0.926990692085364,-2.683342254378235,3, 4
"2413",-2.0111750147774723,3.2791661565463,1, 3
"2414",-2.673782787138153,3.45575692392023,1, 3
"2415",-4.67766973134082,3.74302492328168,1, 3
"2416",-1.080785774179883,4.356525149626839,1, 3
"2417",2.3645908660694213,-6.65807878730146,4, 2
"2418",-2.9633930325145696,-6.2343659963304,3, 4
"2419",-2.569830161175545,5.45081995645731,1, 3
"2421",-2.36770281200032,-1.791216499352895,3, 4
"2422",0.49885358736555974,4.1226215923265395,1, 3
"2423",-3.07320074936331,3.33669494990292,1, 3
"2424",-3.79203622987174,4.16785480061893,1, 3
"2425",-3.6016874897571003,-6.0336949617543,3, 4
"2426",-2.0265119479727702,-2.741813467656886,3, 4
"2427",-0.9132977198347301,4.61994577002584,1, 3
"2428",-1.2921022571884828,4.81375073498059,1, 3
"2429",-2.52607235583859,-3.99597943563503,3, 4
"2430",-1.8673912542108402,-3.39644574652774,3, 4
"2431",-3.76625074621077,4.59609629324651,1, 3
"2433",-1.584997204169783,3.4378037147045695,1, 3
"2434",-1.572299106129782,2.85622060799101,1, 3
"2435",-3.1261329494424097,-3.1503942472920103,3, 4
"2436",-3.90348725593209,1.77004974544703,1, 3
"2437",-4.27403099048135,-5.00125926755313,3, 4
"2438",-3.40643221637034,3.65334676728069,1, 3
"2439",-3.4582681863825298,-4.11101956324838,3, 4
"2440",-1.59738440025258,-1.9616712247564432,3, 4
"2441",-3.8911629039474795,-5.906607231119029,3, 4
"2442",-2.85031205659315,-2.583906308659702,3, 4
"2443",-3.2389808903497896,-4.06849214350763,3, 4
"2444",-2.5782474687291277,4.7417440007802005,1, 3
"2445",-3.7725605295614506,-5.59585040948706,3, 4
"2446",-1.4568093147466699,-2.775201718334269,3, 4
"2448",-2.126229333789108,2.03594691851392,1, 3
"2449",-2.495956200936224,2.98691758790752,1, 3
"2450",-2.5396153091166918,4.9939887293002405,1, 3
"2451",-1.766827991615415,2.6650417578564705,1, 3
"2452",-3.5614792174143703,-4.45325174571979,3, 4
"2453",-3.32166540423777,3.4155411488101297,1, 3
"2454",-2.64149391544418,-3.35190701419974,3, 4
"2455",-0.7589699190898702,2.80167085497964,1, 3
"2456",-2.04657467783538,-4.02495854734647,3, 4
"2457",3.091454412324226,-6.29910195874367,4, 2
"2458",-1.6919528716998402,-1.9995412101460979,3, 4
"2459",-2.626225602917927,1.6665510893165902,1, 3
"2460",-0.7496241302596559,-2.275627019200987,3, 4
"2461",-2.32860711078422,-3.7844290333664397,3, 4
"2462",-2.03909922394137,-4.521100056307169,3, 4
"2463",-1.041866739026119,3.61296965736359,1, 3
"2464",-2.690432709965723,1.80415087150758,1, 3
"2465",-0.6864887693641399,3.9174876749119707,1, 3
"2466",-2.707840699663282,7.11467397623112,1, 3
"2467",-1.9709620872168898,-3.54146568727701,3, 4
"2468",-2.2381552919167005,-4.187515328702689,3, 4
"2469",-2.120802931752394,2.43319747730729,1, 3
"2470",-3.82555794710477,4.827835558759889,1, 3
"2471",-3.93458573298504,-4.427493858103,3, 4
"2472",-1.74684058865291,-3.2686971058450203,3, 4
"2473",-4.01649131659891,4.553710790626929,1, 3
"2474",-2.7823528404140894,-6.03165454780886,3, 4
"2475",-3.023841732548,-3.2940834697963197,3, 4
"2476",-2.76987220844922,-4.69936436384925,3, 4
"2477",-2.60741304333909,-2.525377138498478,3, 4
"2478",-3.06239658142434,-2.8229757049149207,3, 4
"2479",-3.3328151277384697,4.5707746982773605,1, 3
"2480",-2.392469786366996,3.71022426701722,1, 3
"2481",-0.63536551861722,2.1475203484546,1, 3
"2482",-1.5680031005678279,2.74741809859095,1, 3
"2483",-3.02813879927052,-3.2920133594624597,3, 4
"2484",1.81635807038588,-4.722055040922751,4, 2
"2485",-1.380334220590977,2.42504492870729,1, 3
"2486",-1.4990582265813202,4.965379858580991,1, 3
"2487",-0.13148874238866992,3.5797055108904505,1, 3
"2488",-4.25056610351618,-4.853121391360769,3, 4
"2489",-2.33324232363708,-2.209344543416294,3, 4
"2490",-2.6297031465403258,3.7864123320742,1, 3
"2491",-0.93322561254703,-2.570082030526031,3, 4
"2492",-0.80803328259565,3.45669873651283,1, 3
"2493",-1.2048747319291202,-2.9197956902410107,3, 4
"2494",-1.23785401734452,-3.34573996407308,3, 4
"2495",-2.73842259499433,4.56750412707011,1, 3
"2496",-3.42101482134539,-4.56404125292352,3, 4
"2497",-3.56451122146366,-4.6918617195485695,3, 4
"2498",-4.29446324940829,-4.85669428168133,3, 4
"2499",-2.3292235228627,3.23282638333706,1, 3
"2500",-4.55477963267458,4.19555832456507,1, 3
"2501",-3.6037074897954304,-4.1550199287567295,3, 4
"2502",-2.668645929408149,4.31118958737297,1, 3
"2503",-1.4616712561572949,4.71689067316132,1, 3
"2504",-2.732281634609766,2.7676685354062998,1, 3
"2505",-1.8011220512716002,-3.7160012554642297,3, 4
"2506",-1.4140704796044,-1.866925302960786,3, 4
"2507",-3.51534767353935,-5.92708451489264,3, 4
"2508",-3.4891085590494595,-5.03082884806266,3, 4
"2509",-3.29561691690162,-4.43024306619487,3, 4
"2510",-2.0460272051462813,1.13263474631207,1, 3
"2511",-2.209639414482615,4.31395051626627,1, 3
"2512",-3.49465887679225,-5.6022042305339905,3, 4
"2513",-1.242130044028604,3.8022823441350497,1, 3
"2514",-2.166640329717614,4.1564993440199105,1, 3
"2515",-2.60370710930498,-2.255398302388512,3, 4
"2516",-2.08662431245224,-4.54119726934141,3, 4
"2517",-1.823172779516764,3.2643146297785894,1, 3
"2518",-2.342578956261887,3.44043628318615,1, 3
"2519",-1.8386951047464999,-2.846646805606042,3, 4
"2520",-3.22834748408244,4.5332356184364695,1, 3
"2521",-3.7530340402606703,-5.76702328975602,3, 4
"2522",2.333138544722323,-4.1849115264777,4, 2
"2523",-2.8050473124540196,-3.8992830203546003,3, 4
"2524",-3.5472387165588,2.5732187799532,1, 3
"2525",-2.5214825302971295,-3.40484112061871,3, 4
"2527",-2.80316117740396,-2.568878050905739,3, 4
"2528",-3.14696381224644,3.34018948300633,1, 3
"2529",-3.23457507860323,-6.07737520413979,3, 4
"2530",-3.39406519216093,2.34147258821944,1, 3
"2531",-2.8974658265712296,-5.89704512340546,3, 4
"2532",-2.4131185293199398,-2.78242673979865,3, 4
"2533",-2.859272268323538,3.3442372611862496,1, 3
"2534",-1.451796042562193,3.27474127228824,1, 3
"2535",-2.235790026436262,3.0234666603491904,1, 3
"2536",-1.724454499163052,4.593380186781429,1, 3
"2537",-2.7897781270317203,-2.318539031075733,3, 4
"2538",0.04418083481081014,4.21447679526865,1, 3
"2539",-3.67814234263075,3.85780201326416,1, 3
"2540",-2.96874035488277,-5.15611647716185,3, 4
"2541",-2.0374351007896845,2.88191432586864,1, 3
"2542",4.31634352728724,-4.21395375952125,NA, 2
"2543",-1.9516110434508023,4.18576010421955,1, 3
"2544",-4.0791488534501,3.50069403208527,1, 3
"2546",-2.21459706655529,-4.45801511521484,3, 4
"2547",-0.6609237574498898,3.07199063727611,1, 3
"2548",3.46575496321958,0.180585306174901,2, 1
"2549",-1.87189255998518,-2.754205420344073,3, 4
"2550",-2.508906985633375,1.70359492515241,1, 3
"2551",-0.7265527664235101,3.7972284727227597,1, 3
"2552",-0.4277828371048602,3.6818593125007997,1, 3
"2553",-2.710278161862976,3.98415782460559,1, 3
"2554",-2.9294041935008597,-6.2738215904088195,3, 4
"2555",-3.81789777613603,-5.7780243205807995,3, 4
"2556",-1.9244974423742398,-3.56794459982751,3, 4
"2557",-2.14087789818146,-2.716035156388098,3, 4
"2558",-1.3920453443501501,3.31250526629132,1, 3
"2559",-2.6427802809660803,-2.850893418537224,3, 4
"2560",-2.4344315151808598,-2.360722350330433,3, 4
"2561",-3.4311329126601,-5.065204146299891,3, 4
"2562",-1.40401125486507,-3.72302382572198,3, 4
"2563",-2.395332576594779,2.8598062152173704,1, 3
"2564",1.3669273592281002,-6.2695961774412,4, 2
"2565",-3.3226762495576,-3.63783050393155,3, 4
"2566",-2.096684327221773,4.10009302015144,1, 3
"2567",-3.7333300840069104,4.38280355565852,1, 3
"2568",1.51403036459169,-5.27790319141163,4, 2
"2569",-1.664942203855741,3.5483187526781297,1, 3
"2570",-3.25713791224856,4.059478270906459,1, 3
"2571",-2.59361164769645,-2.410506029584244,3, 4
"2572",-3.6619796288744504,-4.00048852193947,3, 4
"2573",-3.06843898185848,-4.05337076368499,3, 4
"2574",-1.9232616999177712,3.4428557094771897,1, 3
"2575",3.705076170981521,-3.74659036486429,4, 2
"2576",-2.759016215411907,2.12865607441347,1, 3
"2577",-2.0432546893786285,4.63522807336814,1, 3
"2578",-0.92997417402259,5.4822821560157005,1, 3
"2579",-1.799126558844334,4.50855126065082,1, 3
"2580",-1.132680719886978,4.21928321364945,1, 3
"2581",-2.667455561353835,2.88027535416637,1, 3
"2582",-4.47724315730326,-5.74118783486089,3, 4
"2583",-3.25638698492279,-6.15870801963029,3, 4
"2584",-4.047748891028911,-4.77610026459717,3, 4
"2585",-2.3803680068697997,-3.5828733816414102,3, 4
"2586",-1.52371714516078,-2.386575931348615,3, 4
"2587",-1.28006871071576,-3.22137153486201,3, 4
"2588",-1.91985818483654,-2.7303929063841377,3, 4
"2589",-1.190288225526134,2.74780175695363,1, 3
"2590",-2.49357004615253,-2.280360349550004,3, 4
"2591",-2.41277076967501,-4.35434749806983,3, 4
"2592",3.90727509185518,2.8538366148099796,2, 1
"2593",-1.9006997868044047,3.3952873460201096,1, 3
"2594",-0.97922082880042,3.9174307604466096,1, 3
"2595",-4.01270642141263,4.77730668725541,1, 3
"2596",-1.99466858602499,-1.750299110856572,3, 4
"2597",-1.437391891891316,1.5118543733972498,1, 3
"2598",1.99775156394093,-4.37958912722387,4, 2
"2599",-0.9848153490470599,3.05466043971417,1, 3
"2600",-2.4508841871722122,2.31198562780173,1, 3
"2601",-3.2264462163153897,6.0858537113989195,1, 3
"2602",-1.502058227950624,3.43108573231835,1, 3
"2603",-4.15362529265085,-5.039432735360711,3, 4
"2605",-3.03723152900098,-6.23675858530491,3, 4
"2606",-1.341355405313326,3.63516794328943,1, 3
"2607",-4.686050646549109,2.88045547120133,1, 3
"2608",2.01401494814189,2.32532136396871,2, 3
"2609",-2.32449393798359,-4.319191137815,3, 4
"2610",-2.887679917742279,2.18781609395484,1, 3
"2611",-0.9116982974544509,-2.386830458782552,3, 4
"2612",-0.94081533530202,-2.229221886870404,3, 4
"2613",-3.7787924602685803,-5.145329101845769,3, 4
"2614",-1.3905411900274398,-2.223716691410095,3, 4
"2615",-3.6018918433864506,-5.30311515605551,3, 4
"2616",-2.543588631760343,3.81580994325056,1, 3
"2617",-2.3721237980051098,-4.93717612342933,3, 4
"2618",-1.539527663767871,4.111611563370641,1, 3
"2619",-2.934383963557435,1.97356584085246,1, 3
"2620",-2.1660282131959008,3.20785998576967,1, 3
"2621",-4.17549491669308,5.36202805501783,1, 3
"2622",-3.60533744795722,-3.6668366325470805,3, 4
"2623",-2.2766020823424102,-3.91117362571633,3, 4
"2624",-2.916402160129409,4.04412867665016,1, 3
"2625",-2.301819185114884,2.94178263139542,1, 3
"2626",-2.41518933524033,-5.06714382267836,3, 4
"2627",0.86426060491539,3.7955298044925696,1, 3
"2628",-3.6073017879867297,-4.64765510930889,3, 4
"2629",-1.83754728919392,-1.763901186375308,3, 4
"2630",-3.7213750844352003,-3.9472707744397297,3, 4
"2631",-2.16205055142358,-1.80476358195818,3, 4
"2632",-2.1702514653932132,2.7516183786411297,1, 3
"2633",-1.757798531333877,2.48573507031494,1, 3
"2634",-1.317193954156866,2.5741918051029598,1, 3
"2635",-0.9940584951717499,3.57229212278096,1, 3
"2636",-1.73960856057174,-3.2348011570647,3, 4
"2637",-1.15920353873998,-2.233795110943975,3, 4
"2638",-3.82863253035344,-5.723813505698271,3, 4
"2639",-2.1259832770223,-3.23961303098385,3, 4
"2640",-3.1950480108439905,-5.17342500931988,3, 4
"2641",-2.856307567825878,2.0684502151086797,1, 3
"2642",-2.599695328371136,4.19002829642518,1, 3
"2643",-2.14850436418989,-2.48637456697338,3, 4
"2644",-2.558058915520717,3.8257370219144,1, 3
"2645",-2.8195843223998147,2.1709749573757904,1, 3
"2646",-2.48615379525655,-3.57198980373855,3, 4
"2647",-2.1291842563547903,-4.13439084826043,3, 4
"2648",0.04787449020972989,5.86796878887598,1, 3
"2649",-2.43050847140788,-1.612280533765652,3, 4
"2650",-1.967554922750064,2.77969169410365,1, 3
"2651",-0.8445111054402501,3.81976335362918,1, 3
"2652",-2.9972884574177403,-4.97704958130275,3, 4
"2653",-2.62803784297585,-5.91494378991155,3, 4
"2654",-1.508728826511732,2.14466940376194,1, 3
"2655",-4.34290770104793,-5.65110641413186,3, 4
"2656",-1.831244208697623,4.381674010178029,1, 3
"2657",-3.1449422795960498,-5.37850124090177,3, 4
"2658",-3.2544939749075095,-3.15490677117874,3, 4
"2659",-3.3380700127977403,-4.897642314229,3, 4
"2660",-3.3320487031065698,-3.33947306795071,3, 4
"2661",-3.3027698899485,2.9562278905221,1, 3
"2662",-2.642234270550964,2.7787928431016296,1, 3
"2663",-2.82916438536236,-4.2451984894676595,3, 4
"2664",-2.219071041968798,3.85502842167106,1, 3
"2665",2.576165293308513,-7.21846318781853,4, 2
"2666",-1.9081332094851962,3.2241332938656604,1, 3
"2667",-2.91717168161366,-3.12484186080201,3, 4
"2668",-2.055738505265605,4.58546175117818,1, 3
"2669",-1.1946154160828701,-2.208626865393441,3, 4
"2670",-2.52039432253684,-5.10442363495739,3, 4
"2672",-3.22686599128419,5.09071113126688,1, 3
"2673",-3.16588601953601,3.8580726362939,1, 3
"2674",-1.522058363386553,3.1428863191960494,1, 3
"2675",-1.696727721387055,3.69305592235429,1, 3
"2676",-2.69736157903433,-3.37927306102198,3, 4
"2677",-3.4614285787589503,-4.4965213176953505,3, 4
"2678",-1.75130713719165,-2.0009613508351514,3, 4
"2679",-1.380181297739196,5.3499184024401,1, 3
"2680",-2.9039032355782792,1.0510372765070501,1, 3
"2681",-1.9744896915574475,1.6558827055573202,1, 3
"2682",-3.25460491035585,-5.34655145094961,3, 4
"2683",-2.7322086172177005,-2.496183402353338,3, 4
"2684",-2.124685854991691,2.53475018147616,1, 3
"2685",-2.255982465408492,2.06649050528919,1, 3
"2686",-0.9715013046141701,3.10049541848252,1, 3
"2687",-3.48473767916499,-4.28028967761812,3, 4
"2688",-1.2812393224907659,4.71214353681471,1, 3
